"Total_Weight";"Attribute"
0.19904866259941612;"VE2_Dzi"
0.26712979457518915;"avalon_fp94"
0.17294222355194933;"avalon_fp424"
0.25554588998972044;"avalon_fp386"
0.21435496473045568;"GATS2v"
0.2175464250260562;"avalon_fp869"
0.24782709278356613;"avalon_fp968"
0.19968845518706824;"avalon_fp884"
0.23517262430372843;"avalon_fp163"
0.22174343396698062;"avalon_fp590"
0.21854589796731042;"avalon_fp758"
0.24924622232779367;"avalon_fp733"
0.23935352759445214;"avalon_fp165"
0.2379218480938325;"avalon_fp770"
0.2557138356050749;"avalon_fp415"
0.23613930857237228;"PubchemFP547"
0.20479842295458286;"avalon_fp239"
0.1917846905651966;"nT9Ring"
0.2478179468288903;"PubchemFP397"
0.42864048977048874;"SaasN"
0.21830447645519788;"LipinskiFailures"
0.1941293427787307;"nF9Ring"
0.1970105678177548;"n5HeteroRing"
0.1970105678177548;"nT5HeteroRing"
0.21317325487907646;"PubchemFP38"
0.22740778074358003;"avalon_fp49"
0.24730965076596248;"PubchemFP432"
0.25868962273698426;"PubchemFP710"
0.227864377617376;"slogp_VSA4"
0.2725858961860428;"PubchemFP430"
0.26123669078129597;"avalon_fp978"
0.23390977431473953;"PubchemFP530"
0.19774105590701319;"avalon_fp71"
0.22218639084481245;"PubchemFP674"
0.2559508383247586;"PubchemFP294"
0.21133101548036576;"avalon_fp604"
0.19209754623156652;"avalon_fp209"
0.17331371975894225;"avalon_fp377"
0.2996845383427776;"BCUTc-1l"
0.23785678262276835;"avalon_fp119"
0.20905616944337096;"MATS8p"
0.4361650978348373;"CIC0"
0.24805558712276726;"avalon_fp665"
0.2701184484773684;"avalon_fp352"
0.2026996249354305;"avalon_fp161"
0.19546358931586752;"nN"
0.2667476550839993;"PubchemFP125"
0.18894324030371265;"VE2_DzZ"
0.21228682764291754;"avalon_fp48"
0.28436329582205083;"PubchemFP256"
0.23925578177746218;"avalon_fp505"
0.17258447340860938;"avalon_fp885"
0.226607060987513;"PubchemFP620"
0.226607060987513;"PubchemFP632"
0.2287365926245309;"avalon_fp60"
0.20494322127662096;"PubchemFP719"
0.20226943399727004;"AATSC8i"
0.21139300447148954;"avalon_fp334"
0.25307260773437396;"avalon_fp291"
0.22460171584002087;"PubchemFP538"
0.37243266043949064;"minHBint10"
0.2632322637653464;"SpMax2_Bhs"
0.27594417087645606;"PubchemFP418"
0.1781052089005807;"avalon_fp980"
0.2469256732247441;"AATS6e"
0.2017749818666628;"avalon_fp538"
0.18298556651970813;"avalon_fp863"
0.28537582557906543;"ATSC0c"
0.19822667449765366;"avalon_fp133"
0.2500561456131792;"avalon_fp1012"
0.21591872056634698;"slogp_VSA7"
0.303991255697212;"PubchemFP15"
0.31723060435233;"PubchemFP667"
0.16333038632529354;"avalon_fp711"
0.1885381190133993;"PubchemFP776"
0.40024377401061234;"MATS8i"
0.2023140037238648;"avalon_fp866"
0.3103511185558137;"BCUTc-1h"
0.2760465933083974;"ATSC1c"
0.25988828373975814;"AATS5m"
0.18212967410868178;"VE2_Dzm"
0.1630317106612937;"PubchemFP797"
0.313593311195177;"PubchemFP655"
0.23237892524368817;"PubchemFP514"
0.17670777308899904;"avalon_fp996"
0.2050106035105933;"avalon_fp235"
0.3943721346819962;"SdssC"
0.3668600980734868;"DELS"
0.20870346316744756;"avalon_fp868"
0.1882190602442405;"avalon_fp532"
0.19600470719638888;"PubchemFP461"
0.2422470262931332;"avalon_fp919"
0.21749538783444003;"ETA_Eta_B"
0.21133672599652673;"avalon_fp220"
0.21621320334838867;"avalon_fp95"
0.22165843523076412;"avalon_fp230"
0.23258068607316154;"avalon_fp398"
0.17015287183620573;"PubchemFP860"
0.22065995849095693;"avalon_fp568"
0.20828495227386665;"PubchemFP357"
0.2389727937757862;"avalon_fp421"
0.2409497156869755;"PubchemFP395"
0.2886813018667955;"AATS0v"
0.40317547053172514;"AATSC8v"
0.25491173034822895;"avalon_fp200"
0.20006654809618213;"avalon_fp720"
0.2966476771952199;"PubchemFP613"
0.1884364259759803;"PubchemFP782"
0.17607958059525672;"avalon_fp485"
0.22034426499043525;"avalon_fp589"
0.17959524290663778;"ndssC"
0.20717866117822512;"avalon_fp649"
0.17382606845373688;"avalon_fp802"
0.30739629065218305;"PubchemFP351"
0.2162035479010853;"GATS6i"
0.17247956599728367;"nT10HeteroRing"
0.17770911566364977;"ATSC0e"
0.22439637610902008;"PubchemFP455"
0.17832921456301853;"avalon_fp17"
0.19960260868009966;"avalon_fp4"
0.15549278734549105;"avalon_fp820"
0.2074648863706168;"GATS6m"
0.23716270573771117;"avalon_fp619"
0.2571207457185177;"PubchemFP688"
0.22370340558639196;"avalon_fp290"
0.269990738815901;"SpMin7_Bhs"
0.22298836456735527;"PubchemFP401"
0.21197872677518903;"ETA_dAlpha_B"
0.17042475430466963;"nF10HeteroRing"
0.24601091911085096;"PubchemFP366"
0.22117536909073918;"PubchemFP589"
0.22117536909073918;"PubchemFP626"
0.1932823079784729;"avalon_fp657"
0.3015391756632598;"avalon_fp1005"
0.1597746008071391;"avalon_fp715"
0.18697058563157493;"nBondsS3"
0.1841571807108131;"avalon_fp405"
0.20231406710465108;"PubchemFP577"
0.18820116992821856;"GATS3m"
0.2337044054593162;"GATS8s"
0.14769206849398786;"avalon_fp837"
0.2049408345239613;"avalon_fp149"
0.29811938198973637;"avalon_fp794"
0.21326531157544265;"PubchemFP591"
0.2293883184606053;"MATS5s"
0.18319819122799375;"avalon_fp187"
0.20445213913853766;"avalon_fp707"
0.35164548306660903;"ndssS"
0.23928669995715307;"SpMin7_Bhe"
0.21892962188489495;"PubchemFP565"
0.2247312523261689;"avalon_fp320"
0.2033493381808927;"avalon_fp926"
0.19439650811789977;"MATS3m"
0.202980156350769;"PubchemFP362"
0.3637055974442504;"GATS5v"
0.2401445448100179;"avalon_fp961"
0.1848568388510903;"avalon_fp371"
0.1728329647603139;"avalon_fp787"
0.171637952591101;"avalon_fp706"
0.2701510613651059;"ATSC2c"
0.20650165763259729;"PubchemFP523"
0.3059522036608069;"minsCH3"
0.19420266552761084;"avalon_fp541"
0.2622833095162033;"PubchemFP356"
0.18378512425167967;"avalon_fp900"
0.17649460151047403;"avalon_fp781"
0.20797643525262285;"avalon_fp896"
0.19850411415597005;"avalon_fp914"
0.1957174698534533;"SpMin4_Bhm"
0.19844293476763727;"avalon_fp846"
0.3868509698342186;"ETA_dPsi_B"
0.14127975676368054;"avalon_fp522"
0.35463058320127544;"peoe_VSA9"
0.173242144818277;"nHBa"
0.20808889807642075;"PubchemFP735"
0.1916646070733047;"bpol"
0.20532871640227612;"PubchemFP431"
0.18512034979989497;"MATS5e"
0.1911434124087392;"avalon_fp937"
0.18827218356616088;"NumHBA"
0.17539229953419005;"peoe_VSA2"
0.17121364978756984;"avalon_fp357"
0.1643877254422605;"avalon_fp845"
0.19616553140463436;"CIC4"
0.21563816214006482;"PubchemFP476"
0.17389366898081388;"PubchemFP612"
0.1775302531637934;"avalon_fp134"
0.18600661273958918;"IC0"
0.17446288982999675;"avalon_fp521"
0.18930731904351952;"SpMin3_Bhm"
0.2326692331544312;"AATSC0m"
0.1815015008942996;"PubchemFP471"
0.15104500007612034;"avalon_fp76"
0.16479443165185476;"VE2_Dzs"
0.18598387988166062;"avalon_fp418"
0.1764306079035519;"avalon_fp660"
0.18461242446967346;"PubchemFP740"
0.1576272653360536;"avalon_fp630"
0.16255055335564297;"VE2_Dzv"
0.15751412122269678;"PubchemFP571"
0.1766383201438853;"avalon_fp698"
0.1972916262540838;"MQN42"
0.1584527312694006;"avalon_fp740"
0.197332377808721;"PubchemFP654"
0.17032439323099863;"avalon_fp208"
0.18992259008127355;"avalon_fp799"
0.16719940931138827;"naasN"
0.15567453725038832;"PubchemFP144"
0.16620818076104685;"VE2_Dzp"
0.32196372301578685;"maxsCH3"
0.16137495239112398;"PubchemFP836"
0.18300873768537038;"GATS5s"
0.3030478753423243;"avalon_fp16"
0.16492245740560235;"avalon_fp661"
0.1488485148524976;"PubchemFP182"
0.2107308619340173;"avalon_fp360"
0.17880517536273602;"SIC3"
0.19726063316137987;"avalon_fp909"
0.3686521236228205;"AATSC3c"
0.18039015681754111;"PubchemFP803"
0.4213800087916941;"maxaaN"
0.20544384887673148;"PubchemFP122"
0.15521053714386185;"avalon_fp628"
0.1326571833077098;"avalon_fp516"
0.17696909075174844;"avalon_fp583"
0.1680682839124366;"PubchemFP729"
0.1680682839124366;"PubchemFP792"
0.16274071671276671;"avalon_fp969"
0.3460284939549159;"AATSC6m"
0.16358009597014975;"PubchemFP526"
0.20995450607359747;"AATS8s"
0.19229212622704936;"PubchemFP501"
0.1451621253661743;"avalon_fp923"
0.15316181342546148;"PubchemFP839"
0.4046839033791765;"ETA_Psi_1"
0.39677738808754;"minaaN"
0.22843358539801034;"avalon_fp895"
0.22955207874399428;"avalon_fp666"
0.13162005886217382;"avalon_fp354"
0.15823395561189657;"avalon_fp68"
0.4260268320849236;"AATSC1v"
0.12168957771657236;"avalon_fp624"
0.18901611191095444;"PubchemFP379"
0.1739041804833805;"MQN14"
0.21124178950881584;"avalon_fp243"
0.14732441222249013;"PubchemFP332"
0.21662391892790972;"PetitjeanNumber"
0.20955908978234938;"PubchemFP423"
0.18919237853878115;"PubchemFP598"
0.16961074397385936;"avalon_fp964"
0.20764293500122244;"avalon_fp955"
0.21323307727836743;"avalon_fp793"
0.36143027921956056;"VE1_D"
0.1918415532745687;"AATS1i"
0.16559491310877011;"avalon_fp935"
0.1403309142469789;"NumAliphaticRings"
0.31459545840742037;"AATS8i"
0.1704066097072761;"PubchemFP653"
0.15388169139018082;"avalon_fp222"
0.2019825511541497;"avalon_fp1020"
0.18392234638641441;"PubchemFP484"
0.17129896952998505;"avalon_fp826"
0.24308518192316175;"SCH-5"
0.22793803958218284;"maxHCsats"
0.1745266753103644;"PubchemFP499"
0.1755350856801084;"avalon_fp533"
0.28366880209309014;"PubchemFP553"
0.20158527886705496;"PubchemFP207"
0.22869369517962085;"PubchemFP539"
0.14828485294904148;"avalon_fp734"
0.22061173891423475;"PubchemFP709"
0.18171539279737983;"PubchemFP756"
0.15714746691991974;"avalon_fp957"
0.27954890073511457;"PubchemFP285"
0.18678656720986797;"avalon_fp572"
0.18367738980219417;"avalon_fp830"
0.21498768949032207;"JGI4"
0.14989901472182057;"avalon_fp162"
0.14822752497446814;"avalon_fp18"
0.1619103255039966;"MQN21"
0.13164278715164757;"avalon_fp458"
0.17771537790178066;"GATS5i"
0.13769602302505263;"avalon_fp550"
0.18371359501075543;"AATS7s"
0.19054960878824614;"PubchemFP550"
0.18338812821101225;"avalon_fp52"
0.16159764037603347;"NumLipinskiHBA"
0.34885920512519114;"maxHBint10"
0.18224038972474227;"PubchemFP821"
0.15175772716648211;"PubchemFP489"
0.1751843501198727;"avalon_fp508"
0.14645199292434555;"avalon_fp912"
0.17996964094753737;"avalon_fp946"
0.18232481909451692;"avalon_fp685"
0.13433652596898457;"avalon_fp332"
0.3592398909877984;"PubchemFP95"
0.1875892361141497;"avalon_fp675"
0.2227888932606077;"MAXDP2"
0.15766327763401736;"PubchemFP475"
0.3576021961187421;"SdssS"
0.14940311316954216;"avalon_fp168"
0.3637724141471007;"ATSC3c"
0.27914249655776946;"avalon_fp1001"
0.1662157014741852;"GATS7m"
0.19407134862908776;"PubchemFP798"
0.14480752573772057;"PubchemFP750"
0.14480752573772057;"PubchemFP813"
0.12060886107937208;"avalon_fp178"
0.17644581272379734;"avalon_fp410"
0.23334140395851227;"avalon_fp848"
0.17933051972418296;"MATS8m"
0.15833477209034108;"avalon_fp605"
0.37582940790005454;"SdNH"
0.22094074453711168;"BCUTp-1l"
0.2484983048901178;"PubchemFP671"
0.28049310214805206;"GATS2m"
0.1967943809765908;"BIC4"
0.12494523405350748;"avalon_fp827"
0.15958037271106365;"PubchemFP258"
0.14913865948553437;"avalon_fp250"
0.23149841696622622;"MAXDP"
0.14506009136503914;"PubchemFP771"
0.14506009136503914;"PubchemFP834"
0.1628843020034491;"avalon_fp5"
0.16086282376672334;"PubchemFP497"
0.1257478250612857;"avalon_fp970"
0.18189090549515022;"avalon_fp977"
0.1340590391489603;"avalon_fp40"
0.16290751513512194;"PubchemFP409"
0.1529887712867925;"avalon_fp683"
0.23631374701813737;"AATS8m"
0.3416119624549206;"MQN9"
0.15413223428818107;"PubchemFP601"
0.1300600309518197;"avalon_fp56"
0.1610071724790292;"PubchemFP421"
0.16823335352201413;"Mpe"
0.1185362513914351;"avalon_fp844"
0.16021959852598422;"PubchemFP485"
0.16077568281597557;"PubchemFP721"
0.17459219831360556;"PubchemFP440"
0.327814206928413;"mindssS"
0.2119264125409763;"PubchemFP708"
0.19589218811954812;"avalon_fp810"
0.2863217669925337;"avalon_fp547"
0.3585163094653642;"nHdNH"
0.3585163094653642;"ndNH"
0.1540836918189132;"avalon_fp449"
0.18594411263258684;"PubchemFP521"
0.15523639040554474;"avalon_fp130"
0.200664988171133;"avalon_fp225"
0.1453565932729212;"avalon_fp362"
0.1367562900578247;"PubchemFP529"
0.24509997289201305;"AMR"
0.271087105997649;"PubchemFP14"
0.18703201845153675;"avalon_fp63"
0.12504136526812956;"avalon_fp267"
0.17213396054451183;"PubchemFP560"
0.1743123424198565;"avalon_fp1016"
0.1672623590418708;"avalon_fp788"
0.14398799754558952;"avalon_fp358"
0.18387913457912655;"avalon_fp259"
0.1647165068742589;"avalon_fp921"
0.14314608507612084;"MQN24"
0.14837859665034075;"avalon_fp317"
0.13188706332412634;"avalon_fp66"
0.1369528884759326;"avalon_fp114"
0.13545518795526645;"AATSC5e"
0.2322945549339713;"avalon_fp945"
0.345834586965076;"ATSC5p"
0.14968756996322313;"avalon_fp635"
0.2029091244225056;"PubchemFP146"
0.19991860809336762;"PubchemFP843"
0.19991860809336762;"PubchemFP857"
0.19991860809336762;"PubchemFP864"
0.19991860809336762;"PubchemFP878"
0.12962128261565167;"avalon_fp982"
0.15459538313159193;"avalon_fp769"
0.1057844803591687;"avalon_fp343"
0.17493172134618454;"PubchemFP742"
0.1952680598303272;"GATS2p"
0.13957312237193822;"avalon_fp821"
0.1556519122228199;"avalon_fp765"
0.19713938579460416;"PubchemFP301"
0.17045229863593123;"PubchemFP758"
0.16459532408621436;"avalon_fp432"
0.1383646778459979;"PubchemFP713"
0.1340382720661284;"avalon_fp474"
0.14364434406413365;"avalon_fp565"
0.12201536961706877;"avalon_fp679"
0.23470999175371604;"MATS5c"
0.1387163276093609;"PubchemFP422"
0.10449959985666225;"avalon_fp455"
0.16299407606745184;"avalon_fp702"
0.1210451594342292;"PubchemFP189"
0.19009868487288029;"avalon_fp351"
0.15412592055121824;"PubchemFP743"
0.15412592055121824;"PubchemFP806"
0.15050055793431003;"PubchemFP784"
0.14222755749150742;"avalon_fp932"
0.17350770809028992;"PubchemFP145"
0.17527716666921675;"PubchemFP346"
0.12315541142713274;"avalon_fp607"
0.1708599752442388;"PubchemFP487"
0.13276586615000308;"avalon_fp185"
0.1660543691256491;"PubchemFP447"
0.15289029608511526;"ALogP"
0.16843620981619906;"MATS8e"
0.141633422459414;"avalon_fp1021"
0.1750878336125691;"GATS5e"
0.1365803872126586;"slogp_VSA1"
0.3576041532766851;"SHdNH"
0.33565579650872346;"n3HeteroRing"
0.15531463284042857;"PubchemFP504"
0.3755566197146971;"ATSC0p"
0.181217985147774;"avalon_fp933"
0.1123633343003313;"avalon_fp767"
0.14629743730658382;"avalon_fp434"
0.16629502154318657;"PubchemFP503"
0.13510417904278266;"avalon_fp435"
0.1994577610906736;"SdsN"
0.32644006515296786;"SM1_Dzv"
0.16554180505804722;"avalon_fp347"
0.16956696614922193;"avalon_fp389"
0.1300370898827845;"avalon_fp401"
0.15567313418462017;"avalon_fp72"
0.1571948509682576;"avalon_fp875"
0.21799868486057533;"AATSC0i"
0.1404665267136055;"SsOm"
0.17891658044946993;"PubchemFP380"
0.33377466799350686;"ATSC5m"
0.2618473835349079;"AATS7i"
0.15175783221353936;"PubchemFP389"
0.13148760147048907;"ndsN"
0.20697115533375024;"minHCsats"
0.13431383590868226;"PubchemFP150"
0.1243444538273199;"avalon_fp425"
0.10902485544650785;"avalon_fp491"
0.11276765157731296;"avalon_fp559"
0.21698330346314135;"avalon_fp82"
0.18063034917043855;"nAtomLC"
0.11772022461328656;"avalon_fp648"
0.17018666133264435;"avalon_fp800"
0.1505185784126612;"PubchemFP572"
0.10573388596637816;"avalon_fp555"
0.1275432836052833;"avalon_fp531"
0.1512805968590129;"GATS3v"
0.1502276350665708;"avalon_fp313"
0.13021968353365182;"avalon_fp549"
0.14051022841328026;"MDEC-34"
0.14089256782265616;"nHBAcc2"
0.12399626233007488;"PubchemFP773"
0.23095396873819393;"MQN26"
0.12309568127115526;"avalon_fp482"
0.15145436239338966;"PubchemFP596"
0.12098585440594906;"PubchemFP206"
0.12561278816829793;"avalon_fp519"
0.13377765922654833;"avalon_fp669"
0.1506017843997058;"PubchemFP649"
0.32459340242003987;"SCH-3"
0.2481078237952295;"peoe_VSA14"
0.13156996573473378;"avalon_fp586"
0.26061435073299144;"SaaN"
0.18000820205588436;"avalon_fp92"
0.119472021025155;"avalon_fp23"
0.15035321916707187;"avalon_fp1"
0.12741902634755026;"nsOm"
0.1673392234764245;"avalon_fp981"
0.12952714158570702;"PubchemFP473"
0.1091394998638667;"avalon_fp135"
0.1510284969639623;"PubchemFP562"
0.13580510880643054;"avalon_fp331"
0.14486802627985934;"avalon_fp289"
0.09941537344344166;"avalon_fp129"
0.14148517085399587;"avalon_fp659"
0.2080279975068504;"PubchemFP20"
0.14347503835101183;"MATS3v"
0.13479801149362092;"avalon_fp962"
0.1550929257324712;"avalon_fp791"
0.1705776816688073;"ATSC8i"
0.27541539202058557;"PubchemFP390"
0.11560293145361375;"avalon_fp249"
0.11911610306433493;"avalon_fp273"
0.1697768899924122;"GATS4i"
0.09000433634670724;"PubchemFP528"
0.12091279595537874;"avalon_fp124"
0.1411394797972975;"avalon_fp190"
0.14290851567479862;"avalon_fp381"
0.198520386300596;"AATS4e"
0.22390000944802055;"PubchemFP594"
0.22390000944802055;"PubchemFP666"
0.17546971432970596;"TopoPSA"
0.14097947714647077;"MQN20"
0.18828528223353155;"VC-6"
0.13087254927904504;"PubchemFP711"
0.12420174968888731;"PubchemFP533"
0.2120985959341693;"avalon_fp587"
0.222321392748078;"avalon_fp113"
0.12287526998545488;"avalon_fp257"
0.3617146714734238;"minHBint5"
0.08982689658591633;"avalon_fp1006"
0.2441183287546311;"Split Value 1"
0.12488468519091382;"avalon_fp958"
0.16999249465112606;"PubchemFP452"
0.09613344449300776;"avalon_fp701"
0.23250813552562016;"avalon_fp252"
0.09521942841748322;"avalon_fp745"
0.11958637636314004;"MQN32"
0.24008273490838564;"MATS1c"
0.31498448423776476;"MQN33"
0.11470217849225971;"avalon_fp929"
0.3149212186636395;"n3Ring"
0.2512965059961389;"PubchemFP672"
0.11645432063083667;"avalon_fp674"
0.14651391337459238;"nHAvin"
0.12381315859357588;"avalon_fp1007"
0.1658789449077287;"avalon_fp858"
0.14805352337529323;"avalon_fp567"
0.13065512098711832;"PubchemFP586"
0.21099956945018442;"AATS0m"
0.24564768420427854;"naaO"
0.18520313943721944;"maxsOm"
0.18432707976516413;"minsOm"
0.1313245262225934;"Split Value 5"
0.11100130472557873;"avalon_fp453"
0.18146513534686304;"SHAvin"
0.13100155836638971;"avalon_fp367"
0.13320877703563946;"avalon_fp783"
0.1054532288625069;"nAcid"
0.11750444105037619;"avalon_fp142"
0.14958043997804776;"avalon_fp872"
0.3104931622633383;"ETA_dEpsilon_D"
0.3131382545283415;"AATSC3v"
0.16475519962672752;"avalon_fp115"
0.2414894026110743;"avalon_fp85"
0.2925830356678855;"C2SP1"
0.11069483560847813;"PubchemFP149"
0.15930576700150686;"PubchemFP819"
0.12165894358190771;"avalon_fp850"
0.1324337075613859;"avalon_fp206"
0.3323679963699545;"MATS6c"
0.09185917892716393;"avalon_fp722"
0.4838671768976081;"SpMax_D"
0.12400128483472497;"PubchemFP412"
0.11910149588163013;"avalon_fp492"
0.3459299099491771;"MATS6p"
0.34642034950693046;"AATSC6v"
0.22335646043724797;"maxdsN"
0.09975870546690967;"avalon_fp762"
0.22597640079399056;"mindsN"
0.11325062570667171;"avalon_fp750"
0.1004685730323523;"PubchemFP734"
0.343463592449749;"SaaO"
0.12413284360580137;"PubchemFP687"
0.3840901398423099;"AATSC1i"
0.11305371863443707;"avalon_fp789"
0.11818916261208129;"avalon_fp917"
0.13950696881537308;"avalon_fp918"
0.12861552919774527;"avalon_fp481"
0.3270702025820498;"GATS6c"
0.11985076856771165;"PubchemFP153"
0.11885879839145515;"PubchemFP196"
0.4948048374798583;"WPATH"
0.2864072497890132;"ASP-6"
0.17295543278061765;"avalon_fp122"
0.12795622812387802;"AATSC5s"
0.15746933704855393;"PubchemFP375"
0.35556897845140023;"nH"
0.10284811350892914;"avalon_fp545"
0.10982747425129642;"avalon_fp22"
0.16633369999707176;"JGI1"
0.09162456595445581;"avalon_fp468"
0.14171439882038203;"PubchemFP435"
0.09509725953185717;"avalon_fp639"
0.13536191736591902;"PubchemFP631"
0.11097035044105129;"avalon_fp75"
0.145118477225185;"PubchemFP805"
0.12040743669859165;"avalon_fp379"
0.16003652981032054;"TPSA"
0.3076474629468193;"SM1_Dzp"
0.09979274594040044;"avalon_fp652"
0.16733596431118475;"VC-4"
0.10816317450063458;"avalon_fp436"
0.10743198861342841;"avalon_fp805"
0.14142661635608333;"smr_VSA1"
0.11502456694762063;"avalon_fp385"
0.20759852668730233;"VCH-5"
0.12982872092701744;"PubchemFP770"
0.14301604480086835;"PubchemFP569"
0.2123886255617902;"VR2_Dt"
0.11085402807477046;"avalon_fp993"
0.08810270650681457;"avalon_fp814"
0.10104465380035897;"avalon_fp293"
0.1301554990659418;"PubchemFP544"
0.14349003846114008;"avalon_fp1002"
0.12100537618209946;"PubchemFP334"
0.10000645656424627;"avalon_fp391"
0.2200849392664454;"avalon_fp709"
0.14960267715061862;"PubchemFP450"
0.13864143887035538;"PubchemFP636"
0.2300086546097602;"AATS1m"
0.14312702105644343;"PubchemFP10"
0.17741851185872423;"ETA_Epsilon_1"
0.16951534529910614;"meanI"
0.14010957386483483;"MATS6m"
0.1168858998783181;"PubchemFP474"
0.1260653107011974;"avalon_fp145"
0.11564554587447937;"avalon_fp279"
0.14247488366245922;"PubchemFP491"
0.1264052373697598;"nT12Ring"
0.19662600762061297;"PubchemFP656"
0.10033982913829553;"NumSaturatedCarbocycles"
0.10639859943722858;"avalon_fp965"
0.09000209405176826;"avalon_fp207"
0.10315391316356812;"PubchemFP822"
0.13308555861761626;"MQN8"
0.1283730960377043;"PubchemFP343"
0.11767689507635096;"MDEC-24"
0.10947674123577397;"PubchemFP815"
0.105280452922968;"avalon_fp540"
0.10448717724331745;"PubchemFP39"
0.13684414725556776;"naaN"
0.12284988529335751;"avalon_fp636"
0.2505821878991511;"maxHAvin"
0.10680184668036159;"avalon_fp972"
0.3337895836272629;"AATSC8p"
0.09058920478861447;"PubchemFP644"
0.2487327763695682;"minHAvin"
0.20345588326368802;"AATS4s"
0.14540971404050312;"avalon_fp328"
0.09592904876789594;"avalon_fp558"
0.10912214016657659;"avalon_fp296"
0.08852812139651378;"avalon_fp813"
0.12868305111796163;"avalon_fp991"
0.10671240233943508;"avalon_fp795"
0.10728449176179942;"avalon_fp380"
0.12353015286262846;"Split Value 6"
0.1386668879932543;"PubchemFP652"
0.2255668582782029;"PubchemFP689"
0.4405692559447577;"ATSC1i"
0.12319036301506134;"nF12Ring"
0.11063098262767332;"avalon_fp272"
0.12142464921779951;"PubchemFP468"
0.13710266449345704;"PubchemFP373"
0.18333349533254636;"avalon_fp764"
0.12378222395352972;"avalon_fp1019"
0.10636040820642907;"nT9HeteroRing"
0.18605744276223657;"AATSC0c"
0.10746155725841111;"avalon_fp640"
0.12163795569431447;"avalon_fp637"
0.10522094057793072;"PubchemFP752"
0.12296093058521237;"avalon_fp486"
0.2723040327819675;"ASP-5"
0.11368922261445148;"PubchemFP480"
0.1580798065283731;"minHCHnX"
0.1045586812454922;"avalon_fp172"
0.20638414978697503;"VR2_D"
0.13958827915401842;"ATSC2v"
0.17717819170764884;"AATS5e"
0.13202523914794165;"PubchemFP519"
0.11533334642398704;"MQN2"
0.10763552987257859;"avalon_fp502"
0.10792770568056835;"nF9HeteroRing"
0.12738939706729327;"minHCsatu"
0.10207980061460187;"avalon_fp518"
0.10935426392998863;"PubchemFP3"
0.08639221704327027;"avalon_fp911"
0.12306555700608537;"avalon_fp542"
0.10592035308854483;"avalon_fp1008"
0.12954354891140354;"Mare"
0.09801908496686342;"avalon_fp20"
0.12388388691511612;"PubchemFP824"
0.11472948173690312;"PubchemFP625"
0.10764386757683006;"MQN11"
0.09417576644983554;"avalon_fp797"
0.12490989130686422;"avalon_fp99"
0.16232581510478894;"maxHCHnX"
0.09675780859871269;"avalon_fp614"
0.10533469703278503;"PubchemFP513"
0.10449892803876867;"avalon_fp43"
0.10941767726099877;"avalon_fp467"
0.09585501392316287;"avalon_fp907"
0.11000147038004655;"PubchemFP157"
0.10530346206830135;"minssS"
0.09934949303305415;"avalon_fp796"
0.10754525920154878;"avalon_fp696"
0.09451279214286572;"PubchemFP417"
0.09451279214286572;"PubchemFP427"
0.2214343357475158;"PubchemFP680"
0.10618139399508719;"avalon_fp353"
0.3069703529113294;"ATSC0s"
0.12104711325899128;"PubchemFP361"
0.15202585066091215;"AATSC8e"
0.3238077623084446;"SHBa"
0.1081696487519534;"PubchemFP507"
0.09277221285875073;"avalon_fp365"
0.16811700033533636;"topoShape"
0.3011755519788769;"ATSC5e"
0.09204776020597055;"PubchemFP44"
0.24169603819107735;"avalon_fp854"
0.20141272013356484;"PubchemFP333"
0.13156033332728093;"avalon_fp883"
0.2654751205327648;"topoRadius"
0.13210680268037725;"Split Value 7"
0.19103939936701358;"VCH-3"
0.1252311731684014;"minaaO"
0.1250755908964398;"maxaaO"
0.15575046196423548;"avalon_fp326"
0.1351544870531965;"AATS3e"
0.0748952971223757;"avalon_fp834"
0.09918265171154185;"avalon_fp615"
0.1118622951601463;"avalon_fp880"
0.09273450405534556;"avalon_fp732"
0.10344053854911524;"PubchemFP575"
0.09758194049505373;"avalon_fp217"
0.08907529395395924;"avalon_fp760"
0.138738352800782;"BIC3"
0.20390840295144033;"MDEC-12"
0.18608911545259763;"VR2_Dzp"
0.09989980820289975;"avalon_fp704"
0.11217171880976153;"PubchemFP300"
0.18004192570261762;"avalon_fp408"
0.11295267443980178;"PubchemFP833"
0.08626878680634233;"avalon_fp340"
0.09336164312135359;"avalon_fp11"
0.07536786889826115;"avalon_fp269"
0.1662210651845497;"avalon_fp689"
0.11163415566594122;"ATSC4v"
0.11068514265910251;"MQN13"
0.08535679183562357;"PubchemFP13"
0.08757745267590772;"avalon_fp312"
0.2516143265841596;"AATSC1c"
0.11451842355959774;"PubchemFP761"
0.08121011193332053;"PubchemFP621"
0.11193872522729495;"PubchemFP749"
0.15967268119934577;"avalon_fp613"
0.14827832629303808;"avalon_fp64"
0.11349180682867753;"avalon_fp189"
0.21297924801364235;"avalon_fp472"
0.07567124383130219;"avalon_fp570"
0.08798259737809906;"PubchemFP16"
0.0904684583745389;"PubchemFP148"
0.07862018543249889;"PubchemFP467"
0.11070849106346986;"avalon_fp496"
0.10005313966735987;"avalon_fp477"
0.11741646411646785;"peoe_VSA12"
0.2142742436877882;"AATS2m"
0.09390669602246358;"C4SP3"
0.09220495675493415;"PubchemFP767"
0.10318177803460477;"nssssC"
0.12791973167903667;"avalon_fp513"
0.4690961107645154;"ECCEN"
0.1128570401367009;"PubchemFP0"
0.08881307550754272;"PubchemFP759"
